x-axis,1,2
second,Volt,Volt
-17.10000E-03,+4.64809E-03,-293.97000E-03
-17.07500E-03,+24.74860E-03,+7.53754E-03
-17.05000E-03,-55.65341E-03,-494.97502E-03
-17.02500E-03,-25.50266E-03,+208.54257E-03
-17.00000E-03,+4.64809E-03,-796.48256E-03
-16.97500E-03,+24.74860E-03,+7.53754E-03
-16.95000E-03,-45.60316E-03,+208.54257E-03
-16.92500E-03,-25.50266E-03,+7.53754E-03
-16.90000E-03,+24.74860E-03,+7.53754E-03
-16.87500E-03,+54.89935E-03,+7.53754E-03
-16.85000E-03,-25.50266E-03,+510.05011E-03
-16.82500E-03,-25.50266E-03,+7.53754E-03
-16.80000E-03,+4.64809E-03,-494.97502E-03
-16.77500E-03,+4.64809E-03,+510.05011E-03
-16.75000E-03,+24.74860E-03,+208.54257E-03
-16.72500E-03,-25.50266E-03,-193.46748E-03
-16.70000E-03,+4.64809E-03,+510.05011E-03
-16.67500E-03,-105.90467E-03,+7.53754E-03
-16.65000E-03,-25.50266E-03,+7.53754E-03
-16.62500E-03,-75.75392E-03,+7.53754E-03
-16.60000E-03,-55.65341E-03,-494.97502E-03
-16.57500E-03,-25.50266E-03,+510.05011E-03
-16.55000E-03,-25.50266E-03,+1.01256268E+00
-16.52500E-03,+24.74860E-03,+7.53754E-03
-16.50000E-03,+54.89935E-03,+510.05011E-03
-16.47500E-03,-55.65341E-03,+309.04508E-03
-16.45000E-03,-25.50266E-03,+208.54257E-03
-16.42500E-03,+4.64809E-03,+7.53754E-03
-16.40000E-03,-25.50266E-03,-494.97502E-03
-16.37500E-03,+24.74860E-03,+510.05011E-03
-16.35000E-03,-75.75392E-03,+309.04508E-03
-16.32500E-03,-25.50266E-03,+309.04508E-03
-16.30000E-03,+54.89935E-03,+510.05011E-03
-16.27500E-03,+4.64809E-03,+7.53754E-03
-16.25000E-03,-25.50266E-03,-494.97502E-03
-16.22500E-03,-75.75392E-03,+510.05011E-03
-16.20000E-03,-25.50266E-03,+309.04508E-03
-16.17500E-03,-25.50266E-03,+510.05011E-03
-16.15000E-03,+4.64809E-03,+309.04508E-03
-16.12500E-03,-45.60316E-03,+7.53754E-03
-16.10000E-03,-25.50266E-03,+7.53754E-03
-16.07500E-03,-25.50266E-03,+7.53754E-03
-16.05000E-03,+4.64809E-03,+309.04508E-03
-16.02500E-03,-25.50266E-03,+510.05011E-03
-16.00000E-03,+4.64809E-03,+7.53754E-03
-15.97500E-03,+24.74860E-03,+7.53754E-03
-15.95000E-03,-25.50266E-03,+208.54257E-03
-15.92500E-03,-5.40216E-03,+510.05011E-03
-15.90000E-03,-25.50266E-03,-494.97502E-03
-15.87500E-03,-25.50266E-03,+7.53754E-03
-15.85000E-03,+24.74860E-03,+510.05011E-03
-15.82500E-03,+4.64809E-03,+309.04508E-03
-15.80000E-03,+24.74860E-03,+309.04508E-03
-15.77500E-03,+24.74860E-03,+7.53754E-03
-15.75000E-03,-25.50266E-03,+309.04508E-03
-15.72500E-03,+24.74860E-03,+7.53754E-03
-15.70000E-03,-25.50266E-03,+510.05011E-03
-15.67500E-03,+4.64809E-03,+7.53754E-03
-15.65000E-03,-5.40216E-03,+7.53754E-03
-15.62500E-03,+4.64809E-03,+7.53754E-03
-15.60000E-03,+4.64809E-03,-494.97502E-03
-15.57500E-03,+24.74860E-03,+7.53754E-03
-15.55000E-03,+24.74860E-03,+510.05011E-03
-15.52500E-03,-75.75392E-03,+7.53754E-03
-15.50000E-03,-5.40216E-03,+309.04508E-03
-15.47500E-03,+4.64809E-03,+7.53754E-03
-15.45000E-03,+24.74860E-03,+309.04508E-03
-15.42500E-03,-75.75392E-03,+7.53754E-03
-15.40000E-03,-25.50266E-03,+510.05011E-03
-15.37500E-03,+4.64809E-03,+811.55765E-03
-15.35000E-03,+34.79885E-03,+7.53754E-03
-15.32500E-03,-25.50266E-03,+7.53754E-03
-15.30000E-03,-55.65341E-03,+7.53754E-03
-15.27500E-03,+4.64809E-03,+510.05011E-03
-15.25000E-03,+4.64809E-03,+309.04508E-03
-15.22500E-03,-25.50266E-03,+309.04508E-03
-15.20000E-03,-25.50266E-03,-494.97502E-03
-15.17500E-03,-25.50266E-03,+309.04508E-03
-15.15000E-03,+24.74860E-03,+811.55765E-03
-15.12500E-03,-75.75392E-03,-193.46748E-03
-15.10000E-03,-75.75392E-03,+811.55765E-03
-15.07500E-03,-25.50266E-03,-494.97502E-03
-15.05000E-03,-105.90467E-03,+7.53754E-03
-15.02500E-03,+4.64809E-03,+7.53754E-03
-15.00000E-03,-25.50266E-03,+7.53754E-03
-14.97500E-03,-25.50266E-03,+7.53754E-03
-14.95000E-03,-25.50266E-03,-293.97000E-03
-14.92500E-03,-25.50266E-03,+811.55765E-03
-14.90000E-03,-75.75392E-03,+510.05011E-03
-14.87500E-03,-25.50266E-03,+7.53754E-03
-14.85000E-03,-25.50266E-03,+7.53754E-03
-14.82500E-03,-45.60316E-03,+510.05011E-03
-14.80000E-03,+4.64809E-03,+309.04508E-03
-14.77500E-03,-25.50266E-03,+7.53754E-03
-14.75000E-03,-25.50266E-03,+811.55765E-03
-14.72500E-03,-75.75392E-03,+7.53754E-03
-14.70000E-03,-25.50266E-03,+610.55262E-03
-14.67500E-03,+24.74860E-03,+7.53754E-03
-14.65000E-03,-25.50266E-03,+510.05011E-03
-14.62500E-03,+24.74860E-03,+309.04508E-03
-14.60000E-03,-25.50266E-03,+7.53754E-03
-14.57500E-03,+24.74860E-03,-193.46748E-03
-14.55000E-03,+24.74860E-03,+7.53754E-03
-14.52500E-03,-25.50266E-03,+510.05011E-03
-14.50000E-03,-25.50266E-03,+7.53754E-03
-14.47500E-03,-75.75392E-03,-293.97000E-03
-14.45000E-03,-55.65341E-03,+7.53754E-03
-14.42500E-03,-25.50266E-03,+510.05011E-03
-14.40000E-03,-25.50266E-03,+7.53754E-03
-14.37500E-03,+24.74860E-03,+7.53754E-03
-14.35000E-03,+4.64809E-03,+811.55765E-03
-14.32500E-03,+24.74860E-03,+7.53754E-03
-14.30000E-03,+24.74860E-03,+510.05011E-03
-14.27500E-03,+74.99985E-03,+7.53754E-03
-14.25000E-03,-25.50266E-03,+510.05011E-03
-14.22500E-03,-25.50266E-03,+7.53754E-03
-14.20000E-03,-25.50266E-03,+7.53754E-03
-14.17500E-03,-25.50266E-03,+811.55765E-03
-14.15000E-03,-25.50266E-03,-494.97502E-03
-14.12500E-03,+4.64809E-03,+1.31407022E+00
-14.10000E-03,-25.50266E-03,+309.04508E-03
-14.07500E-03,+4.64809E-03,+7.53754E-03
-14.05000E-03,+4.64809E-03,+510.05011E-03
-14.02500E-03,+24.74860E-03,+7.53754E-03
-14.00000E-03,-25.50266E-03,+510.05011E-03
-13.97500E-03,+54.89935E-03,+309.04508E-03
-13.95000E-03,-75.75392E-03,+7.53754E-03
-13.92500E-03,+4.64809E-03,+309.04508E-03
-13.90000E-03,+4.64809E-03,-293.97000E-03
-13.87500E-03,+54.89935E-03,+510.05011E-03
-13.85000E-03,-5.40216E-03,+7.53754E-03
-13.82500E-03,+24.74860E-03,+811.55765E-03
-13.80000E-03,-55.65341E-03,+510.05011E-03
-13.77500E-03,-25.50266E-03,+510.05011E-03
-13.75000E-03,+24.74860E-03,+510.05011E-03
-13.72500E-03,+24.74860E-03,+7.53754E-03
-13.70000E-03,-55.65341E-03,+510.05011E-03
-13.67500E-03,+4.64809E-03,+510.05011E-03
-13.65000E-03,+24.74860E-03,+1.11306519E+00
-13.62500E-03,-25.50266E-03,+811.55765E-03
-13.60000E-03,+4.64809E-03,+309.04508E-03
-13.57500E-03,+24.74860E-03,+7.53754E-03
-13.55000E-03,-25.50266E-03,+309.04508E-03
-13.52500E-03,+54.89935E-03,+811.55765E-03
-13.50000E-03,-25.50266E-03,+510.05011E-03
-13.47500E-03,+4.64809E-03,+510.05011E-03
-13.45000E-03,+4.64809E-03,+208.54257E-03
-13.42500E-03,-55.65341E-03,+7.53754E-03
-13.40000E-03,-45.60316E-03,+510.05011E-03
-13.37500E-03,+4.64809E-03,+309.04508E-03
-13.35000E-03,-25.50266E-03,+309.04508E-03
-13.32500E-03,-45.60316E-03,+7.53754E-03
-13.30000E-03,-55.65341E-03,+811.55765E-03
-13.27500E-03,-5.40216E-03,+510.05011E-03
-13.25000E-03,-25.50266E-03,+309.04508E-03
-13.22500E-03,-25.50266E-03,+7.53754E-03
-13.20000E-03,-25.50266E-03,+510.05011E-03
-13.17500E-03,+24.74860E-03,-494.97502E-03
-13.15000E-03,-25.50266E-03,+811.55765E-03
-13.12500E-03,-25.50266E-03,+7.53754E-03
-13.10000E-03,+24.74860E-03,+309.04508E-03
-13.07500E-03,-25.50266E-03,+510.05011E-03
-13.05000E-03,-25.50266E-03,+309.04508E-03
-13.02500E-03,-25.50266E-03,-494.97502E-03
-13.00000E-03,-55.65341E-03,+309.04508E-03
-12.97500E-03,+4.64809E-03,+309.04508E-03
-12.95000E-03,-25.50266E-03,+7.53754E-03
-12.92500E-03,-25.50266E-03,+510.05011E-03
-12.90000E-03,+24.74860E-03,-293.97000E-03
-12.87500E-03,-25.50266E-03,+510.05011E-03
-12.85000E-03,-25.50266E-03,+510.05011E-03
-12.82500E-03,-25.50266E-03,-494.97502E-03
-12.80000E-03,+24.74860E-03,+510.05011E-03
-12.77500E-03,+24.74860E-03,+208.54257E-03
-12.75000E-03,+54.89935E-03,+510.05011E-03
-12.72500E-03,-25.50266E-03,+7.53754E-03
-12.70000E-03,-25.50266E-03,+309.04508E-03
-12.67500E-03,+4.64809E-03,+7.53754E-03
-12.65000E-03,-75.75392E-03,+7.53754E-03
-12.62500E-03,-25.50266E-03,+510.05011E-03
-12.60000E-03,-55.65341E-03,-293.97000E-03
-12.57500E-03,+4.64809E-03,+811.55765E-03
-12.55000E-03,-25.50266E-03,+811.55765E-03
-12.52500E-03,+24.74860E-03,+811.55765E-03
-12.50000E-03,-25.50266E-03,+510.05011E-03
-12.47500E-03,+24.74860E-03,+811.55765E-03
-12.45000E-03,+24.74860E-03,+7.53754E-03
-12.42500E-03,-25.50266E-03,+510.05011E-03
-12.40000E-03,+24.74860E-03,+811.55765E-03
-12.37500E-03,-25.50266E-03,+7.53754E-03
-12.35000E-03,+4.64809E-03,+510.05011E-03
-12.32500E-03,-25.50266E-03,+811.55765E-03
-12.30000E-03,-25.50266E-03,+510.05011E-03
-12.27500E-03,-25.50266E-03,+510.05011E-03
-12.25000E-03,-75.75392E-03,+7.53754E-03
-12.22500E-03,+24.74860E-03,+811.55765E-03
-12.20000E-03,-45.60316E-03,+7.53754E-03
-12.17500E-03,+44.84910E-03,+7.53754E-03
-12.15000E-03,-75.75392E-03,+7.53754E-03
-12.12500E-03,-25.50266E-03,+208.54257E-03
-12.10000E-03,-5.40216E-03,+7.53754E-03
-12.07500E-03,+34.79885E-03,+7.53754E-03
-12.05000E-03,-75.75392E-03,+7.53754E-03
-12.02500E-03,-25.50266E-03,+811.55765E-03
-12.00000E-03,+4.64809E-03,+811.55765E-03
-11.97500E-03,-25.50266E-03,+7.53754E-03
-11.95000E-03,-25.50266E-03,+1.01256268E+00
-11.92500E-03,-25.50266E-03,+309.04508E-03
-11.90000E-03,+24.74860E-03,+510.05011E-03
-11.87500E-03,-25.50266E-03,-193.46748E-03
-11.85000E-03,-25.50266E-03,+510.05011E-03
-11.82500E-03,+24.74860E-03,+309.04508E-03
-11.80000E-03,+24.74860E-03,+510.05011E-03
-11.77500E-03,-25.50266E-03,+811.55765E-03
-11.75000E-03,-55.65341E-03,+510.05011E-03
-11.72500E-03,-25.50266E-03,+7.53754E-03
-11.70000E-03,-5.40216E-03,+510.05011E-03
-11.67500E-03,+24.74860E-03,+309.04508E-03
-11.65000E-03,-25.50266E-03,+309.04508E-03
-11.62500E-03,-25.50266E-03,+811.55765E-03
-11.60000E-03,-25.50266E-03,+309.04508E-03
-11.57500E-03,+24.74860E-03,+7.53754E-03
-11.55000E-03,-25.50266E-03,+7.53754E-03
-11.52500E-03,+54.89935E-03,+7.53754E-03
-11.50000E-03,+4.64809E-03,+309.04508E-03
-11.47500E-03,+4.64809E-03,+309.04508E-03
-11.45000E-03,-25.50266E-03,+811.55765E-03
-11.42500E-03,-55.65341E-03,+7.53754E-03
-11.40000E-03,+54.89935E-03,+811.55765E-03
-11.37500E-03,-5.40216E-03,+811.55765E-03
-11.35000E-03,+4.64809E-03,+7.53754E-03
-11.32500E-03,-25.50266E-03,+7.53754E-03
-11.30000E-03,-25.50266E-03,+811.55765E-03
-11.27500E-03,-25.50266E-03,+309.04508E-03
-11.25000E-03,-55.65341E-03,+811.55765E-03
-11.22500E-03,-25.50266E-03,+811.55765E-03
-11.20000E-03,-25.50266E-03,+309.04508E-03
-11.17500E-03,+24.74860E-03,+7.53754E-03
-11.15000E-03,+4.64809E-03,+1.31407022E+00
-11.12500E-03,-25.50266E-03,+811.55765E-03
-11.10000E-03,-25.50266E-03,+7.53754E-03
-11.07500E-03,-25.50266E-03,+811.55765E-03
-11.05000E-03,+4.64809E-03,+510.05011E-03
-11.02500E-03,+4.64809E-03,+510.05011E-03
-11.00000E-03,-25.50266E-03,+7.53754E-03
-10.97500E-03,-75.75392E-03,+510.05011E-03
-10.95000E-03,-25.50266E-03,+7.53754E-03
-10.92500E-03,-25.50266E-03,+1.11306519E+00
-10.90000E-03,+24.74860E-03,+7.53754E-03
-10.87500E-03,+24.74860E-03,-494.97502E-03
-10.85000E-03,-55.65341E-03,+309.04508E-03
-10.82500E-03,+4.64809E-03,+309.04508E-03
-10.80000E-03,+54.89935E-03,+7.53754E-03
-10.77500E-03,-25.50266E-03,+7.53754E-03
-10.75000E-03,-25.50266E-03,+510.05011E-03
-10.72500E-03,-45.60316E-03,-193.46748E-03
-10.70000E-03,+24.74860E-03,+1.01256268E+00
-10.67500E-03,-75.75392E-03,+7.53754E-03
-10.65000E-03,+54.89935E-03,+811.55765E-03
-10.62500E-03,-25.50266E-03,+7.53754E-03
-10.60000E-03,+24.74860E-03,+811.55765E-03
-10.57500E-03,-55.65341E-03,+309.04508E-03
-10.55000E-03,+54.89935E-03,+7.53754E-03
-10.52500E-03,-25.50266E-03,+510.05011E-03
-10.50000E-03,-25.50266E-03,+510.05011E-03
-10.47500E-03,-25.50266E-03,+309.04508E-03
-10.45000E-03,-25.50266E-03,+7.53754E-03
-10.42500E-03,+4.64809E-03,+7.53754E-03
-10.40000E-03,+24.74860E-03,+309.04508E-03
-10.37500E-03,-25.50266E-03,+510.05011E-03
-10.35000E-03,+24.74860E-03,+811.55765E-03
-10.32500E-03,+4.64809E-03,+510.05011E-03
-10.30000E-03,-25.50266E-03,+309.04508E-03
-10.27500E-03,-25.50266E-03,+510.05011E-03
-10.25000E-03,+54.89935E-03,+510.05011E-03
-10.22500E-03,-25.50266E-03,+811.55765E-03
-10.20000E-03,+4.64809E-03,+510.05011E-03
-10.17500E-03,+24.74860E-03,+811.55765E-03
-10.15000E-03,-25.50266E-03,+7.53754E-03
-10.12500E-03,+24.74860E-03,+7.53754E-03
-10.10000E-03,-25.50266E-03,+7.53754E-03
-10.07500E-03,+24.74860E-03,+309.04508E-03
-10.05000E-03,-25.50266E-03,+309.04508E-03
-10.02500E-03,-25.50266E-03,+309.04508E-03
-10.00000E-03,-25.50266E-03,+610.55262E-03
-9.97500E-03,+4.64809E-03,+7.53754E-03
-9.95000E-03,-105.90467E-03,+510.05011E-03
-9.92500E-03,+4.64809E-03,+7.53754E-03
-9.90000E-03,+4.64809E-03,+811.55765E-03
-9.87500E-03,-25.50266E-03,-494.97502E-03
-9.85000E-03,+54.89935E-03,+510.05011E-03
-9.82500E-03,-25.50266E-03,+7.53754E-03
-9.80000E-03,-206.40718E-03,+4.53015064E+00
-9.77500E-03,+296.10538E-03,+1.11306519E+00
-9.75000E-03,+296.10538E-03,+1.01256268E+00
-9.72500E-03,+376.50739E-03,+1.91708530E+00
-9.70000E-03,+376.50739E-03,+1.61557776E+00
-9.67500E-03,+326.25613E-03,+1.61557776E+00
-9.65000E-03,+326.25613E-03,+1.11306519E+00
-9.62500E-03,+376.50739E-03,+1.31407022E+00
-9.60000E-03,+326.25613E-03,+2.41959786E+00
-9.57500E-03,+326.25613E-03,+1.61557776E+00
-9.55000E-03,+326.25613E-03,+2.92211043E+00
-9.52500E-03,+406.65814E-03,+1.11306519E+00
-9.50000E-03,+326.25613E-03,+1.61557776E+00
-9.47500E-03,+356.40688E-03,+2.11809032E+00
-9.45000E-03,+376.50739E-03,+2.11809032E+00
-9.42500E-03,+376.50739E-03,+2.11809032E+00
-9.40000E-03,+346.35663E-03,+1.91708530E+00
-9.37500E-03,+376.50739E-03,+2.11809032E+00
-9.35000E-03,+296.10538E-03,+1.91708530E+00
-9.32500E-03,+426.75864E-03,+2.11809032E+00
-9.30000E-03,+346.35663E-03,+2.21859284E+00
-9.27500E-03,+426.75864E-03,+1.81658278E+00
-9.25000E-03,+426.75864E-03,+2.11809032E+00
-9.22500E-03,+426.75864E-03,+1.91708530E+00
-9.20000E-03,+456.90940E-03,+2.72110540E+00
-9.17500E-03,+376.50739E-03,+2.72110540E+00
-9.15000E-03,+456.90940E-03,+3.22361797E+00
-9.12500E-03,+356.40688E-03,+2.92211043E+00
-9.10000E-03,+376.50739E-03,+2.72110540E+00
-9.07500E-03,+376.50739E-03,+2.41959786E+00
-9.05000E-03,+456.90940E-03,+2.72110540E+00
-9.02500E-03,+406.65814E-03,+2.72110540E+00
-9.00000E-03,+406.65814E-03,+3.22361797E+00
-8.97500E-03,+426.75864E-03,+2.41959786E+00
-8.95000E-03,+376.50739E-03,+3.22361797E+00
-8.92500E-03,+356.40688E-03,+3.22361797E+00
-8.90000E-03,+376.50739E-03,+2.92211043E+00
-8.87500E-03,+376.50739E-03,+2.41959786E+00
-8.85000E-03,+406.65814E-03,+3.22361797E+00
-8.82500E-03,+376.50739E-03,+3.22361797E+00
-8.80000E-03,+426.75864E-03,+3.22361797E+00
-8.77500E-03,+346.35663E-03,+3.02261294E+00
-8.75000E-03,+376.50739E-03,+3.72613054E+00
-8.72500E-03,+406.65814E-03,+3.22361797E+00
-8.70000E-03,+376.50739E-03,+3.72613054E+00
-8.67500E-03,+426.75864E-03,+3.52512551E+00
-8.65000E-03,+376.50739E-03,+4.02763808E+00
-8.62500E-03,+376.50739E-03,+3.22361797E+00
-8.60000E-03,+376.50739E-03,+3.52512551E+00
-8.57500E-03,+396.60789E-03,+4.02763808E+00
-8.55000E-03,+376.50739E-03,+3.22361797E+00
-8.52500E-03,+346.35663E-03,+4.32914562E+00
-8.50000E-03,+326.25613E-03,+3.72613054E+00
-8.47500E-03,+456.90940E-03,+4.02763808E+00
-8.45000E-03,+326.25613E-03,+4.02763808E+00
-8.42500E-03,+426.75864E-03,+4.02763808E+00
-8.40000E-03,+406.65814E-03,+4.02763808E+00
-8.37500E-03,+376.50739E-03,+4.53015064E+00
-8.35000E-03,+376.50739E-03,+4.02763808E+00
-8.32500E-03,+376.50739E-03,+4.02763808E+00
-8.30000E-03,+356.40688E-03,+4.02763808E+00
-8.27500E-03,+376.50739E-03,+4.32914562E+00
-8.25000E-03,+376.50739E-03,+4.02763808E+00
-8.22500E-03,+376.50739E-03,+4.53015064E+00
-8.20000E-03,+376.50739E-03,+4.53015064E+00
-8.17500E-03,+406.65814E-03,+4.32914562E+00
-8.15000E-03,+406.65814E-03,+4.32914562E+00
-8.12500E-03,+406.65814E-03,+4.53015064E+00
-8.10000E-03,+406.65814E-03,+5.13316572E+00
-8.07500E-03,+426.75864E-03,+4.83165818E+00
-8.05000E-03,+376.50739E-03,+4.83165818E+00
-8.02500E-03,+376.50739E-03,+4.32914562E+00
-8.00000E-03,+376.50739E-03,+4.83165818E+00
-7.97500E-03,+376.50739E-03,+5.33417075E+00
-7.95000E-03,+406.65814E-03,+4.83165818E+00
-7.92500E-03,+426.75864E-03,+5.13316572E+00
-7.90000E-03,+426.75864E-03,+4.83165818E+00
-7.87500E-03,+376.50739E-03,+4.83165818E+00
-7.85000E-03,+326.25613E-03,+5.63567829E+00
-7.82500E-03,+376.50739E-03,+4.83165818E+00
-7.80000E-03,+376.50739E-03,+5.63567829E+00
-7.77500E-03,+356.40688E-03,+5.63567829E+00
-7.75000E-03,+376.50739E-03,+5.63567829E+00
-7.72500E-03,+376.50739E-03,+5.63567829E+00
-7.70000E-03,+376.50739E-03,+5.63567829E+00
-7.67500E-03,+346.35663E-03,+5.63567829E+00
-7.65000E-03,+406.65814E-03,+5.63567829E+00
-7.62500E-03,+326.25613E-03,+5.63567829E+00
-7.60000E-03,+356.40688E-03,+5.63567829E+00
-7.57500E-03,+376.50739E-03,+5.63567829E+00
-7.55000E-03,+426.75864E-03,+5.93718583E+00
-7.52500E-03,+406.65814E-03,+5.93718583E+00
-7.50000E-03,+376.50739E-03,+5.13316572E+00
-7.47500E-03,+376.50739E-03,+5.63567829E+00
-7.45000E-03,+406.65814E-03,+6.43969840E+00
-7.42500E-03,+376.50739E-03,+6.13819086E+00
-7.40000E-03,+456.90940E-03,+6.13819086E+00
-7.37500E-03,+376.50739E-03,+5.93718583E+00
-7.35000E-03,+376.50739E-03,+6.43969840E+00
-7.32500E-03,+406.65814E-03,+6.43969840E+00
-7.30000E-03,+326.25613E-03,+6.43969840E+00
-7.27500E-03,+456.90940E-03,+6.43969840E+00
-7.25000E-03,+296.10538E-03,+6.94221096E+00
-7.22500E-03,+376.50739E-03,+6.43969840E+00
-7.20000E-03,+376.50739E-03,+6.43969840E+00
-7.17500E-03,+406.65814E-03,+6.94221096E+00
-7.15000E-03,+456.90940E-03,+5.93718583E+00
-7.12500E-03,+376.50739E-03,+6.43969840E+00
-7.10000E-03,+376.50739E-03,+5.93718583E+00
-7.07500E-03,+346.35663E-03,+6.43969840E+00
-7.05000E-03,+426.75864E-03,+7.24371850E+00
-7.02500E-03,+456.90940E-03,+6.94221096E+00
-7.00000E-03,+376.50739E-03,+6.94221096E+00
-6.97500E-03,+426.75864E-03,+7.24371850E+00
-6.95000E-03,+376.50739E-03,+7.24371850E+00
-6.92500E-03,+406.65814E-03,+6.94221096E+00
-6.90000E-03,+376.50739E-03,+7.24371850E+00
-6.87500E-03,+296.10538E-03,+7.54522605E+00
-6.85000E-03,+346.35663E-03,+7.74623107E+00
-6.82500E-03,+376.50739E-03,+7.54522605E+00
-6.80000E-03,+346.35663E-03,+6.74120594E+00
-6.77500E-03,+376.50739E-03,+7.24371850E+00
-6.75000E-03,+426.75864E-03,+7.54522605E+00
-6.72500E-03,+376.50739E-03,+7.24371850E+00
-6.70000E-03,+326.25613E-03,+7.54522605E+00
-6.67500E-03,+376.50739E-03,+7.24371850E+00
-6.65000E-03,+386.55764E-03,+7.24371850E+00
-6.62500E-03,+376.50739E-03,+7.74623107E+00
-6.60000E-03,+376.50739E-03,+7.84673359E+00
